rank,canonical_id,card_index,option_index,name,subname,cycle,slot,p3_opportunity_weight,p4_choice_weight,p5_popularity,included_in_generated,generated_count
38,01064,1,,Drawn to the Flame,,1,,0.6304546059942594,0.1318938371133043,0.2716790781860271,True,1
39,11067,1,,Eyes of the Dreamer,,12,Arcane,0.7052638772772651,0.17364792484961689,0.24621695573010258,True,1
40,08116,2,,Talisman of Protection,,9,Arcane,0.3064037802432993,0.07045480471543206,0.2331814167595854,False,1
41,05158,1,,Sixth Sense,,5,Arcane,0.5881871340993406,0.11048537092530017,0.226827480839212,False,0
42,02111,1,,Delve Too Deep,,2,,0.6050780935176039,0.15769489022682268,0.22571471463236645,False,0
43,01025,2,,Vicious Blow,,1,,0.6304546059942594,0.16778311001712673,0.2244311788481103,False,1
44,01063,2,,Arcane Initiate,,1,Ally,0.6304546059942594,0.14148116302949448,0.21678959172833082,False,1
45,60110,1,,Safeguard,,7,,0.597838679482885,0.153198090598774,0.21470650284568848,False,0
46,08061,1,,Meditative Trance,,9,,0.3064037802432993,0.057962363580632316,0.19022753523174032,False,0
47,05313,1,,Hallowed Mirror,,5,Accessory,0.5881871340993406,0.053119823169170036,0.18933760304721836,False,0
48,05032,2,,Deny Existence,,5,,0.5881871340993406,0.1359816211520843,0.1881549565226191,False,1
49,11067,2,,Eyes of the Dreamer,,12,Arcane,0.7052638772772651,0.12928832367401877,0.18331907792179578,False,1
50,05158,2,,Sixth Sense,,5,Arcane,0.5881871340993406,0.07915265002003745,0.18232903914183207,False,0
51,01061,2,,Scrying,,1,Arcane,0.6304546059942594,0.13164523980668372,0.1817846647152105,False,1
52,03112,1,,David Renfield,Esteemed Eschatologist,3,Ally,0.6522703358469704,0.047386386786943735,0.1817248511587024,False,0
53,04037,1,,Backpack,,4,Body,0.6721973284486082,0.15289860181905848,0.18026686833299302,True,1
